query-id	corpus-id	score
327	1055	1
705	4508	1
50	14524	1
244	1285	1
1073	1421	1
754	12029	1
557	1100	1
318	5459	1
680	13450	1
667	6345	1
239	4510	1
194	1022	1
1050	4487	1
660	13252	1
239	4503	1
747	5569	1
436	2336	1
693	4484	1
52	5864	1
837	4824	1
1073	1359	1
589	4836	1
792	5565	1
52	5863	1
698	4488	1
135	4478	1
707	4494	1
693	4769	1
99	5981	1
70	2134	1
226	18761	1
683	4494	1
715	6543	1
918	868	1
860	5567	1
970	7255	1
729	6631	1
159	1774	1
703	4750	1
52	14531	1
1073	1422	1
459	2241	1
706	4768	1
52	14524	1
722	6120	1
709	4510	1
619	4564	1
698	4481	1
626	13881	1
239	4505	1
715	6542	1
695	4498	1
715	6546	1
162	1772	1
1070	21121	1
18	2221	1
50	14525	1
584	4797	1
1073	1426	1
1090	945	1
544	5452	1
608	4883	1
705	4483	1
89	5853	1
51	5914	1
1	1358	1
283	1096	1
716	6529	1
161	1773	1
715	6534	1
612	5153	1
703	4506	1
67	2794	1
1031	6757	1
710	4503	1
1076	21124	1
52	5870	1
680	13456	1
703	4494	1
693	4492	1
199	1032	1
690	4494	1
67	2823	1
780	12031	1
683	4483	1
51	5863	1
860	5565	1
1043	1055	1
611	5153	1
71	4517	1
314	5486	1
1010	876	1
70	2135	1
682	4757	1
709	4761	1
273	1156	1
660	13276	1
588	4831	1
243	1274	1
706	4510	1
859	5968	1
428	1094	1
717	6726	1
729	6628	1
928	2494	1
698	4498	1
158	1776	1
703	4510	1
862	5561	1
708	4750	1
243	1283	1
860	5566	1
747	5570	1
510	6531	1
693	4768	1
71	4554	1
714	6529	1
699	4485	1
667	7123	1
660	13279	1
687	4501	1
1022	1586	1
241	1275	1
248	1275	1
251	1280	1
58	14524	1
1072	4791	1
928	2504	1
700	4483	1
952	2072	1
555	1274	1
239	4488	1
51	14468	1
742	1071	1
51	5869	1
697	4506	1
1068	21120	1
714	6541	1
703	4489	1
153	15595	1
754	12022	1
716	6521	1
67	2800	1
763	4793	1
200	953	1
322	6061	1
135	4506	1
243	1281	1
27	2138	1
48	5566	1
838	4788	1
618	4788	1
707	4749	1
699	4493	1
52	5900	1
1023	1584	1
597	5154	1
917	870	1
1057	935	1
98	10115	1
668	13219	1
51	5905	1
729	6640	1
325	1056	1
687	4769	1
744	5565	1
52	14508	1
179	18757	1
805	6593	1
698	4479	1
91	5854	1
705	4499	1
690	4495	1
306	1312	1
135	4606	1
743	1078	1
109	4506	1
770	12029	1
615	5081	1
240	6567	1
393	1357	1
687	4507	1
162	1729	1
241	1283	1
252	1288	1
50	14527	1
626	13874	1
51	14460	1
703	4478	1
683	4489	1
690	4768	1
144	5635	1
71	4513	1
990	2500	1
696	4491	1
914	868	1
1068	21119	1
714	6542	1
667	6339	1
695	4494	1
626	13882	1
667	7111	1
705	4486	1
99	5979	1
1	1374	1
596	5716	1
67	2796	1
468	1070	1
716	6537	1
161	1775	1
73	4551	1
1076	21122	1
1008	876	1
588	4834	1
708	4485	1
135	4484	1
121	5153	1
708	4495	1
161	1770	1
52	5861	1
603	4793	1
855	5569	1
487	1079	1
55	13930	1
583	4789	1
690	4501	1
698	4489	1
161	1772	1
1060	22234	1
619	4547	1
206	18750	1
838	4796	1
51	5916	1
99	5974	1
1069	21119	1
695	4486	1
277	1098	1
470	1072	1
682	4487	1
1050	4492	1
158	1062	1
19	2503	1
135	4487	1
662	13220	1
243	1287	1
552	1282	1
528	2330	1
67	2846	1
162	1720	1
698	4749	1
67	2784	1
706	4761	1
162	1713	1
660	13247	1
109	4487	1
696	4508	1
643	6109	1
244	1281	1
698	4483	1
687	4493	1
626	13880	1
130	5966	1
504	6598	1
51	14461	1
273	1157	1
687	4771	1
1013	874	1
51	5866	1
619	4532	1
690	4487	1
699	4497	1
474	1109	1
52	14526	1
248	1278	1
687	4485	1
308	1328	1
1019	4788	1
243	1280	1
709	4488	1
696	4493	1
507	6531	1
874	856	1
73	4457	1
51	5886	1
683	4753	1
858	5567	1
714	6518	1
1048	7072	1
73	4462	1
693	4496	1
1013	873	1
52	5903	1
135	4498	1
708	4760	1
707	4750	1
698	4756	1
1027	1589	1
423	2334	1
109	4504	1
723	13219	1
706	4497	1
1073	1427	1
708	4506	1
192	1045	1
1	1422	1
169	1822	1
751	2505	1
709	4757	1
355	5970	1
792	5562	1
708	4494	1
699	4509	1
248	1282	1
792	5567	1
71	4523	1
1	1413	1
331	2825	1
546	5455	1
583	4795	1
44	5566	1
709	4755	1
162	1702	1
487	5453	1
158	1775	1
109	4492	1
109	4510	1
660	13231	1
840	835	1
716	6530	1
1073	1388	1
539	1070	1
574	1275	1
67	2833	1
709	4767	1
152	15590	1
667	6338	1
619	4555	1
199	1015	1
715	6518	1
451	5471	1
588	4835	1
52	5916	1
707	4759	1
249	1277	1
73	4466	1
707	4766	1
799	5566	1
703	4763	1
278	1155	1
840	2471	1
1073	1361	1
52	5899	1
615	5115	1
856	5567	1
660	13249	1
483	5457	1
359	1357	1
73	4460	1
970	7267	1
1079	21117	1
1024	1587	1
700	4505	1
249	1288	1
905	868	1
145	5636	1
695	4497	1
697	4761	1
239	4481	1
162	1726	1
661	13309	1
700	4493	1
19	2505	1
667	7118	1
129	5968	1
918	870	1
703	4751	1
1	1406	1
802	2012	1
1010	842	1
703	4493	1
699	4492	1
18	2222	1
690	4502	1
731	5564	1
1057	931	1
599	4830	1
708	4510	1
703	4756	1
716	6543	1
682	4507	1
1073	1376	1
46	2134	1
67	2828	1
697	4494	1
605	4788	1
328	6561	1
695	4485	1
224	18761	1
395	5153	1
599	4829	1
628	13908	1
162	1705	1
346	1083	1
162	1725	1
98	10110	1
696	4485	1
350	1087	1
156	1777	1
558	1098	1
239	4487	1
741	5567	1
619	4515	1
487	5452	1
1	1398	1
10	2222	1
723	13225	1
615	5082	1
690	4767	1
687	4497	1
597	5715	1
52	5873	1
162	1711	1
695	4487	1
667	7124	1
937	842	1
391	1356	1
913	868	1
252	1279	1
1023	7155	1
931	835	1
544	5455	1
328	1055	1
135	5955	1
241	1286	1
51	5874	1
67	2847	1
708	4493	1
111	5968	1
970	7260	1
838	4791	1
707	4756	1
